Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,ExplicitOld,Popularity,Added By,Added At,Genres,,,,,,Explicit
spotify:track:099MPsZhn5HkEUNlpA89rK,Brain Damage,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,4,226733,https://p.scdn.co/mp3-preview/c85ac8dd7eb79f85017fc8c26f9a03331b150209?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,57,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:0AaKi10VdO06R4fkBFBslc,Paul - Skit,"spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:3k00aazgj6dYcmOCtFm3PG","Eminem, Paul ""Bunyan"" Rosenberg",spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,5,15840,,TRUE,1,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:4Q7UkPYq3NGTwhAMjfeE4a,If I Had,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,6,245493,https://p.scdn.co/mp3-preview/4615f5b334755b99746ab59439fc20479407cb89?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,52,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:6PJiaxg1lFSJFdMJrW7avo,'97 Bonnie & Clyde,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,7,316400,https://p.scdn.co/mp3-preview/b94a9b7a67dcbef7cc9327035cab8feb3a675de9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,51,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,FALSE
spotify:track:5OsBkrdyDlnDZ5siaAOtVt,Bitch - Skit,"spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:1Y4xUiE2JutzTNXVTypyWQ","Eminem, Zoe Winkler",spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,8,19706,,FALSE,4,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,FALSE
spotify:track:0EtirusGt3LivUmALXSMVe,Role Model,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,9,205400,https://p.scdn.co/mp3-preview/2fb2e6a17808a6ec06815cefdf53e916826632f5?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,65,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:1LoEersiNbdCJv96e8KjNk,Lounge - Skit,"spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:29LUur2mpi5s0OdMueyuvO, spotify:artist:3VWX9qiAkIUd4vrUK0Q2LU","Eminem, Jeff Bass, Mark Bass",spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,10,46533,https://p.scdn.co/mp3-preview/73483b00617a3711841dd3b3fcf537d322c89bd6?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,41,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:3CNbDbMHxYHxEgrPGf89yc,My Fault,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,11,241600,https://p.scdn.co/mp3-preview/76bc5ae360e4dac143b0910440cb438de87bc2f3?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,51,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:1A6N0uZ1gp5BGU7fv7PUlu,Ken Kaniff - Skit,"spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:0NHHBPPF40cVfX9u3ANdm1, spotify:artist:3VWX9qiAkIUd4vrUK0Q2LU","Eminem, Aristotle, Mark Bass",spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,12,76293,https://p.scdn.co/mp3-preview/ddb874b8f5e08c98a1618cf604d5b708fe78ec5f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,40,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:6uXX9OgGchFrr2bq8RgIg6,Cum On Everybody,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,13,219240,https://p.scdn.co/mp3-preview/ee7ef198ffd44f4c8b07cdabee980ee2b369aaed?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,48,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:3guazByz82uD2zHf8q7As1,Rock Bottom,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,14,214093,https://p.scdn.co/mp3-preview/0fb93d25e1e6a8a65afedeb75520ab37dccf64b0?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,58,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:2MEvYNn2tRvFDAucAtAKVq,Just Don't Give A Fuck,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,15,242573,https://p.scdn.co/mp3-preview/41c62699def34b401c78649bdf36281baa26dc80?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:2aXwXcdR1aGCYesbEr2DgV,Soap - Skit,"spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:29LUur2mpi5s0OdMueyuvO, spotify:artist:6DVipHzYsPlIoA0DW8Gmns","Eminem, Jeff Bass, Royce Da 5'9""",spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,16,34600,https://p.scdn.co/mp3-preview/3e4598eff4efea04781c765a736963c7033d5536?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,40,spotify:user:adanias,2022-10-21T19:04:47Z,pop rap,,,,,,FALSE
spotify:track:0TBzphxYIeDLP9DAJUSUbP,As The World Turns,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,17,265333,https://p.scdn.co/mp3-preview/5057bcfb24790b8ae79565b527dde19fb56067d9?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,52,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:3j3XiRDNkaUfINMB99hphS,I'm Shady,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,18,211960,https://p.scdn.co/mp3-preview/eb795ec3ae44f56da1975f8a6183855061df52b0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,47,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,FALSE
spotify:track:7kQ0miyexmevMwUDqTomIN,Bad Meets Evil,"spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:6DVipHzYsPlIoA0DW8Gmns","Eminem, Royce Da 5'9""",spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,19,253066,https://p.scdn.co/mp3-preview/50e33e3c918ae628a700b2feeaf0c32e963a0d2a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,52,spotify:user:adanias,2022-10-21T19:04:47Z,pop rap,,,,,,TRUE
spotify:track:1F4lm7DxvpNvXfT3cGuJCb,Still Don't Give A Fuck,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,1999-02-23,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,20,252706,https://p.scdn.co/mp3-preview/ee4958e9e7018b317a8fc34c8c6cf053c0e43950?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,58,spotify:user:adanias,2022-10-21T19:04:47Z,"detroit hip hop,hip hop,rap",,,,,,TRUE
spotify:track:4dmh3OPtAhbEybhGoOG9TE,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,1,270800,https://p.scdn.co/mp3-preview/96600b9ca562904e2af25f7b54cbbd4f6d811263?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,57,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",,,,,,TRUE
spotify:track:1OYjATyA5kqLK3CfYfvg3y,Duel Of The Iron Mic,"spotify:artist:6ns6XAOsw4B0nDUIovAOUO, spotify:artist:0ME1RawvWt3qOJnYnxVqeh, spotify:artist:0Ljv2YoYC1aaFPbBlKvDwI, spotify:artist:4OBbOrkD4geIjOLrICN3wO, spotify:artist:50NoVNy9GU1lCrDV8iGpyu","GZA, Masta Killa, Dreddy Kruger, Inspectah Deck, Ol' Dirty Bastard",spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,2,246226,https://p.scdn.co/mp3-preview/6a99344c31c8570748ad346db72741ac6f7214c6?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,52,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,wu fam",,,,,,TRUE
spotify:track:4EcwMZC5srOdOVUTIkQWkW,Living In The World Today,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,3,263173,https://p.scdn.co/mp3-preview/891af5df5f28a007d174c6a40e3e33352194e393?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,51,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",,,,,,FALSE
spotify:track:1UTX5wGyy7IC6HeT5MmAJ1,Gold,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,4,237200,https://p.scdn.co/mp3-preview/86e22b8cf8e2cf0dd01ac01778a248c9f7bb731b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,45,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",,,,,,FALSE
spotify:track:4kxcVF4kEZTQZDlnNfDeur,Cold World,"spotify:artist:6ns6XAOsw4B0nDUIovAOUO, spotify:artist:4OBbOrkD4geIjOLrICN3wO","GZA, Inspectah Deck",spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,5,331000,https://p.scdn.co/mp3-preview/7b6f0c316117bffb19b3ac7df4d311ae82434e3e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,47,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",,,,,,FALSE
spotify:track:50yW206ahsPJsFNmKUTFIo,Labels,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,6,174226,https://p.scdn.co/mp3-preview/0b81fdb53a976ae995b7ee440bfe7920397ad924?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",,,,,,FALSE
spotify:track:4qfUlchVD7WM4JhA5xio6m,4th Chamber,"spotify:artist:6ns6XAOsw4B0nDUIovAOUO, spotify:artist:4iCwCMnqsNZ6atvRiADgtn, spotify:artist:6FD0unjzGQhX3b6eMccMJe, spotify:artist:0JYmatsiEQMn2v5KchV8u2","GZA, RZA, Ghostface Killah, Killah Priest",spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,7,276967,https://p.scdn.co/mp3-preview/aee012521b0535f9dd02bddbdeb51e0dd3732107?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop,boom bap,underground rap,wu fam",,,,,,FALSE
spotify:track:7bp5DfkdK1OAvNJ1U4HfDA,Shadowboxin',"spotify:artist:6ns6XAOsw4B0nDUIovAOUO, spotify:artist:4VmEWwd8y9MCLwexFMdpwt","GZA, Method Man",spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,8,209973,https://p.scdn.co/mp3-preview/32cf92a57fe291f415d53785bfc974e69e54bdb8?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,66,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop",,,,,,TRUE
spotify:track:4veKiWte7ppq5jEqcI1xEP,Hell's Wind Staff / Killah Hills 10304,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,9,308626,https://p.scdn.co/mp3-preview/b0d36fb1cbda02c32d546cc91613889bd5817d53?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",,,,,,FALSE
spotify:track:6NTceGKsDLTYehlyRbYp6O,Investigative Reports,"spotify:artist:6ns6XAOsw4B0nDUIovAOUO, spotify:artist:2yQf6b8hxahZaT5dHlWaB1, spotify:artist:6FD0unjzGQhX3b6eMccMJe, spotify:artist:0G070wUUUBptmqGEKAAUVx","GZA, Raekwon, Ghostface Killah, U-God",spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,10,229800,https://p.scdn.co/mp3-preview/3afc2687087ddd358d99b0f4994f9059f0749779?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,45,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop",,,,,,FALSE
spotify:track:3zwJm9BHB4tGjxDerxTTRU,Swordsman,"spotify:artist:6ns6XAOsw4B0nDUIovAOUO, spotify:artist:0JYmatsiEQMn2v5KchV8u2","GZA, Killah Priest",spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,11,201066,https://p.scdn.co/mp3-preview/832bfafd51358641e1b649530fc0d50324b2749a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,41,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,boom bap,underground rap,wu fam",,,,,,FALSE
spotify:track:3ToCwT51GYA1HTDJxy7ZZX,I Gotcha Back,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,12,301000,https://p.scdn.co/mp3-preview/35dfc749492ffd63f9ed23fbbd863bc745f752b7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,40,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",,,,,,FALSE
spotify:track:5mOzvm41Pdh1WOtBKlCtZd,B.I.B.L.E. (Basic Instructions Before Leaving Earth),"spotify:artist:6ns6XAOsw4B0nDUIovAOUO, spotify:artist:0JYmatsiEQMn2v5KchV8u2","GZA, Killah Priest",spotify:album:3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,GZA,1995-11-07,https://i.scdn.co/image/ab67616d0000b27384b6abc19fb31fb382378bbc,1,13,272866,https://p.scdn.co/mp3-preview/670b04efe276939e783459ccf538705f0a08d0ff?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,49,spotify:user:adanias,2022-10-21T19:05:24Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,boom bap,underground rap,wu fam",,,,,,FALSE
spotify:track:3oKULEJqUz4ytF6L5dNEzC,Rosalía,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,spotify:album:3lRQHKkCpntPvEoqh3C3B0,Bachata Rosa,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1990-01-01,https://i.scdn.co/image/ab67616d0000b273601ae4dcef034fad703ca664,1,1,206720,https://p.scdn.co/mp3-preview/654f9058e1d0948bc077e447e82af591b36246a0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,50,spotify:user:adanias,2022-10-21T19:06:28Z,"bachata,latin pop,tropical",,,,,,FALSE
spotify:track:6td7NePiezvAs5nmTzAKI4,Como Abeja al Panal,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,spotify:album:3lRQHKkCpntPvEoqh3C3B0,Bachata Rosa,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1990-01-01,https://i.scdn.co/image/ab67616d0000b273601ae4dcef034fad703ca664,1,2,245733,https://p.scdn.co/mp3-preview/f86edd53f6dd6468101e014af014941e4538c302?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,spotify:user:adanias,2022-10-21T19:06:28Z,"bachata,latin pop,tropical",,,,,,FALSE
spotify:track:0SVmraNFl0Kmt4PO0KrFNk,Carta de Amor,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,spotify:album:3lRQHKkCpntPvEoqh3C3B0,Bachata Rosa,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1990-01-01,https://i.scdn.co/image/ab67616d0000b273601ae4dcef034fad703ca664,1,3,279893,https://p.scdn.co/mp3-preview/e3c67f0c778d81b5b5333518b43e92a6b6a5690c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,47,spotify:user:adanias,2022-10-21T19:06:28Z,"bachata,latin pop,tropical",,,,,,FALSE
spotify:track:0iPih0VIvzwUW8QSURL8hV,Estrellitas y Duendes,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,spotify:album:3lRQHKkCpntPvEoqh3C3B0,Bachata Rosa,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1990-01-01,https://i.scdn.co/image/ab67616d0000b273601ae4dcef034fad703ca664,1,4,266320,https://p.scdn.co/mp3-preview/152e5ab890f8cc7c515fd2bf04f55d9063a267e7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,63,spotify:user:adanias,2022-10-21T19:06:28Z,"bachata,latin pop,tropical",,,,,,FALSE
spotify:track:0Y6RXhbU85T0P0HeiT1Tnb,A Pedir Su Mano,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,spotify:album:3lRQHKkCpntPvEoqh3C3B0,Bachata Rosa,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1990-01-01,https://i.scdn.co/image/ab67616d0000b273601ae4dcef034fad703ca664,1,5,295280,https://p.scdn.co/mp3-preview/5ba7c95d966065675fb086c93c9722849fd6916c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:adanias,2022-10-21T19:06:28Z,"bachata,latin pop,tropical",,,,,,FALSE
spotify:track:4xzcXQrlMKwvv3kDpvBKWm,La Bilirrubina,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,spotify:album:3lRQHKkCpntPvEoqh3C3B0,Bachata Rosa,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1990-01-01,https://i.scdn.co/image/ab67616d0000b273601ae4dcef034fad703ca664,1,6,245120,https://p.scdn.co/mp3-preview/3fc27dcba9d2e94c423af58b47cf31a81aeed65b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:adanias,2022-10-21T19:06:28Z,"bachata,latin pop,tropical",,,,,,FALSE
spotify:track:0TarPYIjJndYucFUOMce8P,Burbujas de Amor,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,spotify:album:3lRQHKkCpntPvEoqh3C3B0,Bachata Rosa,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1990-01-01,https://i.scdn.co/image/ab67616d0000b273601ae4dcef034fad703ca664,1,7,250920,https://p.scdn.co/mp3-preview/0856e6c4c8fffbcc3118f0b699f88b30730851f6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:adanias,2022-10-21T19:06:28Z,"bachata,latin pop,tropical",,,,,,FALSE
spotify:track:5DAcQYhc2MurNpTHtX8kZ3,Bachata Rosa,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,spotify:album:3lRQHKkCpntPvEoqh3C3B0,Bachata Rosa,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1990-01-01,https://i.scdn.co/image/ab67616d0000b273601ae4dcef034fad703ca664,1,8,257079,https://p.scdn.co/mp3-preview/99892fc62a1478e0de5f141860493f9baccccbe6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:adanias,2022-10-21T19:06:28Z,"bachata,latin pop,tropical",,,,,,FALSE
spotify:track:3azqtRSE3fwnttkOlRshC3,Reforéstame,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,spotify:album:3lRQHKkCpntPvEoqh3C3B0,Bachata Rosa,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1990-01-01,https://i.scdn.co/image/ab67616d0000b273601ae4dcef034fad703ca664,1,9,247200,https://p.scdn.co/mp3-preview/36bb3354dffefba2967ca397fce23f5ed8c075f4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,43,spotify:user:adanias,2022-10-21T19:06:28Z,"bachata,latin pop,tropical",,,,,,FALSE
